Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Livestock Research for Rural Development,0.215 ,Q4,26,130,687,http://www.lrrd.org/,Sin informacion,No
Ruan Jian Xue Bao/Journal of Software,0.215 ,Q4,61,210,739,http://www.jos.org.cn/josen/ch/first_menu.aspx?parent_id=20171221035939702,Sin informacion,No
Avocetta,0.214 ,Q4,7,0,49,https://www.scimagojr.com/journalsearch.php?q=95387&tip=sid&clean=0,0404-4266,C
Cahiers de Biologie Marine,0.214 ,Q4,32,5,97,http://application.sb-roscoff.fr/cbm/;jsessionid=1DC96E46172FD2160D6EC2F1DD37B8CC?execution=e1s1,0007-9723/2262-3094,C
Halduskultuur,0.214 ,Q4,11,6,24,http://halduskultuur.eu/journal/index.php/HKAC/index,1736-6070/1736-6089,C
Indian Journal of Hematology and Blood Transfusion,0.214 ,Q4,15,214,488,http://www.springer.com/medicine/internal/journal/12288,0971-4502/0974-0449,C
International Journal of Human Factors and Ergonomics,0.214 ,Q4,5,19,34,https://www.inderscience.com/jhome.php?jcode=ijhfe,2045-7804/2045-7812,C
Proceedings of the Jangjeon Mathematical Society,0.214 ,Q4,18,56,131,https://www.scimagojr.com/journalsearch.php?q=12000154535&tip=sid&clean=0,1598-7264,C
Tatra Mountains Mathematical Publications,0.214 ,Q4,10,20,95,https://www.scimagojr.com/journalsearch.php?q=21100199716&tip=sid&clean=0,1210-3195,C
Current Bladder Dysfunction Reports,0.213 ,Q4,10,52,154,https://www.scimagojr.com/journalsearch.php?q=19600157013&tip=sid&clean=0,1931-7212/1931-7220,C
International Journal of Microsimulation,0.213 ,Q4,4,9,68,https://www.microsimulation.org/ijm/,1747-5864,C
Molecular and Clinical Oncology,0.213 ,Q4,2,92,5,https://www.scimagojr.com/journalsearch.php?q=21100923448&tip=sid&clean=0,2049-9450/2049-9469,C
Wuli Xuebao/Acta Physica Sinica,0.213 ,Q4,45,796,2625,http://wlxb.periodicals.net.cn/default.html,Sin informacion,No
Advances in Group Theory and Applications,0.212 ,Q4,3,13,48,https://www.scimagojr.com/journalsearch.php?q=21100915265&tip=sid&clean=0,2499-1287,C
Aviation,0.212 ,Q4,10,10,63,http://aviation.vgtu.lt ,1648-7788/1822-4180,C
Entomotropica,0.212 ,Q4,9,0,30,http://redpav.avepagro.org.ve/ojs/index.php/entomotropica/,Sin informacion,No
Intelligenza Artificiale,0.212 ,Q4,3,9,18,https://www.scimagojr.com/journalsearch.php?q=21100900308&tip=sid&clean=0,1724-8035/2211-0097,C
Journal of Statistical Distributions and Applications,0.212 ,Q4,11,13,35,https://www.scimagojr.com/journalsearch.php?q=21100901137&tip=sid&clean=0,2195-5832,C
Mathematical Reports,0.212 ,Q4,7,20,116,https://www.scimagojr.com/journalsearch.php?q=21100262314&tip=sid&clean=0,1582-3067/2285-3898,C
Russian Journal of Organic Chemistry,0.212 ,Q4,32,313,933,http://www.springer.com/chemistry/organic+chemistry/journal/11178,1070-4280/1608-3393,C
Serangga,0.212 ,Q4,3,31,89,http://ejournals.ukm.my/serangga/,1394-5130,C
Acta Zoologica Bulgarica,0.211 ,Q4,13,79,351,https://www.scimagojr.com/journalsearch.php?q=21100265636&tip=sid&clean=0,0324-0770,C
Annals of the Academy of Romanian Scientists: Series on Mathematics and its Applications,0.211 ,Q4,8,19,52,http://aos.ro/editura/analeleaosr/annals-on-mathematics,Sin informacion,No
Cailiao Gongcheng/Journal of Materials Engineering,0.211 ,Q4,17,247,712,https://www.scimagojr.com/journalsearch.php?q=13807&tip=sid&clean=0,Sin informacion,No
Guangzi Xuebao/Acta Photonica Sinica,0.211 ,Q4,23,297,1033,http://www.opticsjournal.net/gzxb.htm,Sin informacion,No
Jisuan Wuli/Chinese Journal of Computational Physics,0.211 ,Q4,14,83,262,https://www.scimagojr.com/journalsearch.php?q=90906&tip=sid&clean=0,Sin informacion,No
Journal of Structural Chemistry,0.211 ,Q4,28,230,766,http://www.springer.com/chemistry/inorganic+chemistry/journal/10947,0022-4766/1573-8779,C
Letters in Organic Chemistry,0.211 ,Q4,29,130,365,https://benthamscience.com/journals/letters-in-organic-chemistry/,1570-1786/1875-6255,C
Neuropsychological Trends,0.211 ,Q4,7,12,33,https://www.scimagojr.com/journalsearch.php?q=19900193879&tip=sid&clean=0,1970-3201/1970-321X,C
Nonlinear Phenomena in Complex Systems,0.211 ,Q4,10,46,130,https://www.scimagojr.com/journalsearch.php?q=19700200801&tip=sid&clean=0,1561-4085/1817-2458,C
Novi Sad Journal of Mathematics,0.211 ,Q4,8,12,81,http://www.dmi.uns.ac.rs/nsjom/default.htm,1450-5444,C
Revue de Paleobiologie,0.211 ,Q4,30,0,47,https://www.scimagojr.com/journalsearch.php?q=26262&tip=sid&clean=0,0253-6730,C
Transactions of the Japan Society for Aeronautical and Space Sciences,0.211 ,Q4,19,37,136,https://www.scimagojr.com/journalsearch.php?q=29565&tip=sid&clean=0,0549-3811,C
Indian Journal of Ecology,0.210 ,Q4,4,167,454,http://indianecologicalsociety.com/society/journal/,0304-5250,C
SAE International Journal of Aerospace,0.210 ,Q4,16,5,47,https://www.scimagojr.com/journalsearch.php?q=19700174710&tip=sid&clean=0,1946-3855/1946-3901,C
Ukrainian Journal of Physical Optics,0.210 ,Q4,15,22,68,http://www.ifo.lviv.ua/journal/index.html,1609-1833/1816-2002,C
Vestnik St. Petersburg University: Mathematics,0.210 ,Q4,10,53,154,https://www.scimagojr.com/journalsearch.php?q=21100200801&tip=sid&clean=0,Sin informacion,No
Acta Neuropsychologica,0.209 ,Q4,11,19,93,https://www.scimagojr.com/journalsearch.php?q=300147009&tip=sid&clean=0,1730-7503/2084-4298,C
Genetics of Aquatic Organisms,0.209 ,Q4,2,10,20,https://www.scimagojr.com/journalsearch.php?q=21100945962&tip=sid&clean=0,2459-1831/2587-2265,C
Mausam,0.209 ,Q4,10,55,200,https://metnet.imd.gov.in/imdmausam/,0252-9416,C
Neuroscience and Neuroeconomics,0.209 ,Q4,3,0,4,https://www.dovepress.com/neuroscience-and-neuroeconomics-archive125,Sin informacion,No
Radiology Case Reports,0.209 ,Q4,8,343,591,https://www.journals.elsevier.com/radiology-case-reports,1930-0433,C
Revista Espanola de Medicina Legal,0.209 ,Q4,10,45,91,https://www.scimagojr.com/journalsearch.php?q=27798&tip=sid&clean=0,0377-4732,C
Russian Journal of Genetics,0.209 ,Q4,23,182,481,http://www.springer.com/biomed/human+genetics/journal/11177,1022-7954/1608-3369,C
Science and Engineering of Composite Materials,0.209 ,Q4,18,28,231,https://www.degruyter.com/view/j/secm,0334-181X/0792-1233,C
Seminars in Roentgenology,0.209 ,Q4,27,46,117,http://www.elsevier.com/wps/find/journaldescription.cws_home/623188/description#description,0037-198X/1558-4658,C
Archives of Histology and Cytology,0.208 ,Q4,49,0,8,https://www.scimagojr.com/journalsearch.php?q=18404&tip=sid&clean=0,Sin informacion,No
Dynamic Systems and Applications (discontinued),0.208 ,Q4,20,0,38,http://www.dynamicpublishers.com/DSA/dsaeditor.htm,Sin informacion,No
Herpetological Bulletin,0.208 ,Q4,12,48,152,http://www.thebhs.org/pubs_bulletin.html,1473-0928,C
Hokkaido Mathematical Journal,0.208 ,Q4,23,30,77,https://www.scimagojr.com/journalsearch.php?q=19900193823&tip=sid&clean=0,0385-4035,C
Measurement and Control,0.208 ,Q4,20,141,96,https://www.scimagojr.com/journalsearch.php?q=15502&tip=sid&clean=0,0020-2940/2051-8730,B
California Fish and Game,0.207 ,Q4,17,8,56,http://www.dfg.ca.gov/publications/journal/index.html,0008-1078/2331-0405,C
Magnetic Resonance in Solids,0.207 ,Q4,7,37,37,https://www.scimagojr.com/journalsearch.php?q=21100223804&tip=sid&clean=0,2072-5981,C
Revista Espanola de Medicina Nuclear e Imagen Molecular,0.207 ,Q4,20,90,285,https://www.scimagojr.com/journalsearch.php?q=21100203935&tip=sid&clean=0,2253-654X/2253-8070,C
Boletin de la Sociedad Matematica Mexicana,0.206 ,Q4,14,80,115,https://www.springer.com/journal/40590,0037-8615/1405-213X,C
Bulletin of TICMI,0.206 ,Q4,2,14,32,https://www.emis.de/journals/TICMI/,1512-0082,C
Canadian Journal of Community Mental Health,0.206 ,Q4,23,0,76,https://www.cjcmh.com/journal/cjcmh,0713-3936/1929-7084,C
International Journal of Optics,0.206 ,Q4,16,35,67,https://www.scimagojr.com/journalsearch.php?q=19700188445&tip=sid&clean=0,1687-9384/1687-9392,C
Journal of Algorithms and Computational Technology,0.206 ,Q4,10,29,107,https://www.scimagojr.com/journalsearch.php?q=19700200886&tip=sid&clean=0,1748-3018/1748-3026,C
Phyllomedusa,0.206 ,Q4,19,30,86,http://www.phyllomedusa.esalq.usp.br/,1519-1397/2316-9079,C
Reviews in Medical Microbiology,0.206 ,Q4,25,27,83,http://journals.lww.com/revmedmicrobiol/pages/default.aspx,0954-139X/1473-5601,C
Annali di Botanica,0.205 ,Q4,17,9,26,https://www.scimagojr.com/journalsearch.php?q=21100370876&tip=sid&clean=0,0365-0812/2239-3129,C
Investigacion Operacional,0.205 ,Q4,6,65,127,http://rev-inv-ope.univ-paris1.fr/the-journal/,0257-4306/2224-5405,C
Iranian Journal of Ichthyology,0.205 ,Q4,10,19,87,http://ijichthyol.org/index.php/iji,2383-0964/2383-1561,C
Italian Journal of Pure and Applied Mathematics,0.205 ,Q4,13,145,340,http://ijpam.uniud.it/,1126-8042/2239-0227,C
Journal of Applied Analysis,0.205 ,Q4,15,21,58,https://www.degruyter.com/view/j/jaa?lang=en,1425-6908/1869-6082,C
Journal of Chiropractic Education,0.205 ,Q4,3,17,33,https://www.journalchiroed.com/,1042-5055/2374-250X,C
Journal of Lymphoedema,0.205 ,Q4,7,13,35,https://www.scimagojr.com/journalsearch.php?q=21100258635&tip=sid&clean=0,1750-7235,C
Mechanika,0.205 ,Q4,21,64,302,http://mechanika.ktu.lt/index.php/Mech,1392-1207/2029-6983,C
Agrokemia es Talajtan,0.204 ,Q4,9,27,64,http://www.akademiai.com/content/119721/?p=07b7f7741e4a4b5db44f0dd4110d14c5&pi=21,0002-1873/1588-2713,C
Ceramica,0.204 ,Q4,18,98,217,https://abceram.org.br/revista-ceramica/,0366-6913/1678-4553,C
Current Enzyme Inhibition,0.204 ,Q4,16,15,63,https://benthamscience.com/journals/current-enzyme-inhibition/,1573-4080,C
Hellenic Plant Protection Journal,0.204 ,Q4,9,6,30,https://www.scimagojr.com/journalsearch.php?q=17600155125&tip=sid&clean=0,1791-3691,C
Markov Processes and Related Fields,0.204 ,Q4,7,0,9,https://www.scimagojr.com/journalsearch.php?q=21100241760&tip=sid&clean=0,1024-2953,C
Zoologicheskii Zhurnal,0.204 ,Q4,15,121,383,https://www.scimagojr.com/journalsearch.php?q=24566&tip=sid&clean=0,0044-5134,C
Case Reports in Cardiology,0.203 ,Q4,4,0,28,https://www.hindawi.com/journals/cric/,Sin informacion,No
Current Organocatalysis,0.203 ,Q4,8,26,64,https://benthamscience.com/journals/current-organocatalysis/,2213-3372/2213-3380,C
Guang Pu Xue Yu Guang Pu Fen Xi/Spectroscopy and Spectral Analysis,0.203 ,Q4,29,592,2040,https://www.scimagojr.com/journalsearch.php?q=29686&tip=sid&clean=0,Sin informacion,No
Indian Journal of Geo-Marine Sciences,0.203 ,Q4,33,253,703,http://nopr.niscair.res.in/handle/123456789/3,Sin informacion,No
International Journal of Zoology,0.203 ,Q4,15,8,21,https://www.scimagojr.com/journalsearch.php?q=21100197918&tip=sid&clean=0,1687-8477/1687-8485,C
Liquid Crystals Today,0.203 ,Q4,14,15,55,https://www.scimagojr.com/journalsearch.php?q=19700187636&tip=sid&clean=0,1358-314X/1464-5181,C
Mathematica Bohemica,0.203 ,Q4,8,29,92,https://www.scimagojr.com/journalsearch.php?q=19900192004&tip=sid&clean=0,0862-7959/2464-7136,C
Minerva Cardioangiologica,0.203 ,Q4,24,73,263,http://www.minervamedica.it/en/journals/minerva-cardioangiologica/index.php,0026-4725/1827-1618,C
Norwegian Journal of Entomology,0.203 ,Q4,9,0,59,http://www.entomologi.no/journals/nje/nje.htm,1501-8415,C
Jordan Journal of Civil Engineering,0.202 ,Q4,13,49,142,http://oldwww.just.edu.jo/~jjce/,1993-0461/2225-157X,C
Journal of Applied Biological Chemistry,0.202 ,Q4,17,58,185,http://www.jabc.or.kr/main.html,1976-0442,C
Journal of Medical Imaging and Radiation Sciences,0.202 ,Q4,10,110,207,http://www.elsevier.com/wps/find/journaldescription.cws_home/714724/description#description,1876-7982/1939-8654,C
Salud y Drogas,0.202 ,Q4,9,31,78,https://www.haaj.org/,1578-5319/1988-205X,C
Yiyong Shengwu Lixue/Journal of Medical Biomechanics,0.202 ,Q4,11,102,277,https://www.scimagojr.com/journalsearch.php?q=19700186864&tip=sid&clean=0,Sin informacion,No
Zuchtungskunde,0.202 ,Q4,16,32,103,https://www.scimagojr.com/journalsearch.php?q=37303&tip=sid&clean=0,0044-5401/1867-4518,C
Biuletyn - Panstwowego Instytutu Geologicznego,0.201 ,Q4,19,8,125,https://www.scimagojr.com/journalsearch.php?q=56072&tip=sid&clean=0,Sin informacion,No
Cell and Tissue Biology,0.201 ,Q4,11,47,189,http://www.springer.com/life+sciences/cell+biology/journal/11821,1990-519X/1990-5203,C
Electronic Journal of Plant Breeding,0.201 ,Q4,9,208,558,http://www.ejplantbreeding.org/index.php/EJPB,0975-928X,C
Journal of Intelligent Systems,0.201 ,Q4,18,35,153,https://www.degruyter.com/view/journals/jisys/jisys-overview.xml,0334-1860/2191-026X,C
Progress in Biochemistry and Biophysics,0.201 ,Q4,19,95,343,http://eng.med.wanfangdata.com.cn/JournalDetail.aspx?qid=swhx,1000-3282,C
Revista Brasileira de Geofisica,0.201 ,Q4,17,38,102,http://www.scielo.br/scielo.php?script=sci_serial&pid=0102-261X&lng=en&nrm=iso,0102-261X,C
Revista Mexicana de Analisis de la Conducta,0.201 ,Q4,9,8,52,https://www.scimagojr.com/journalsearch.php?q=19700188207&tip=sid&clean=0,0185-4534/2007-0802,C
Biochemistry (Moscow) Supplement Series B: Biomedical Chemistry,0.200 ,Q4,12,38,126,http://www.springer.com/chemistry/organic+chemistry/journal/11828,Sin informacion,No
Entomological News,0.200 ,Q4,23,42,143,https://bioone.org/journals/entomological-news,0013-872X/2162-3236,C
Europhysics News,0.200 ,Q4,14,22,69,http://www.europhysicsnews.org/,0531-7479/1432-1092,C
Indian Journal of Finance,0.200 ,Q4,8,44,142,http://www.indianjournaloffinance.co.in/,0973-8711,C
Moscow University Mathematics Bulletin,0.200 ,Q4,6,47,136,http://pleiades.online/en/journal/bmatmgu/,0027-1322/1934-8444,C
New Physics: Sae Mulli,0.200 ,Q4,6,180,645,http://www.npsm-kps.org/main.html,Sin informacion,No
Nippon Shokuhin Kagaku Kogaku Kaishi,0.200 ,Q4,22,53,236,http://shokkako.ac.affrc.go.jp/mokujitop.htm,1341-027X,C
Swiss Journal of Economics and Statistics,0.200 ,Q4,3,17,37,https://www.scimagojr.com/journalsearch.php?q=21100913561&tip=sid&clean=0,2235-6282,C
Theoretical and Applied Ecology,0.200 ,Q4,2,78,120,http://envjournal.ru/?jz=an,1995-4301,C
Epidemiology Research International,0.199 ,Q4,1,0,2,https://www.hindawi.com/journals/eri/,Sin informacion,No
Indian Journal of Fisheries,0.199 ,Q4,11,79,304,http://epubs.icar.org.in/ejournal/index.php/IJF/index,0970-6011,C
International Journal of Food Studies,0.199 ,Q4,8,20,60,https://www.iseki-food-ejournal.com/ojs/index.php/e-journal,2182-1054,C
Journal of the Ramanujan Mathematical Society,0.199 ,Q4,11,35,71,https://www.scimagojr.com/journalsearch.php?q=21100297612&tip=sid&clean=0,0970-1249/2320-3110,C
Korean Journal of Food Preservation,0.199 ,Q4,3,70,248,http://www.ekosfop.or.kr,1738-7248/2287-7428,C
Pferdeheilkunde,0.199 ,Q4,22,44,158,https://www.scimagojr.com/journalsearch.php?q=18821&tip=sid&clean=0,0177-7726,C
Ranshao Kexue Yu Jishu/Journal of Combustion Science and Technology,0.199 ,Q4,17,78,256,http://rskxyjs.periodicals.net.cn/default.html,Sin informacion,No
Turk Kardiyoloji Dernegi Arsivi,0.199 ,Q4,23,145,561,https://archivestsc.com/,1016-5169/1308-4488,C
Agrivita,0.198 ,Q4,7,60,135,https://agrivita.ub.ac.id/index.php/agrivita,0126-0537,C
Biochemistry (Moscow) Supplement Series A: Membrane and Cell Biology,0.198 ,Q4,10,41,122,http://www.springer.com/life+sciences/cell+biology/journal/11827,Sin informacion,No
Boletin Geoologico y Minero,0.198 ,Q4,19,35,130,http://www.igme.es/boletin/,0366-0176,C
Egyptian Journal of Radiology and Nuclear Medicine,0.198 ,Q4,11,114,520,https://ejrnm.springeropen.com/,0378-603X/2090-4762,C
Herpetology Notes,0.198 ,Q4,15,188,333,https://www.scimagojr.com/journalsearch.php?q=19600162205&tip=sid&clean=0,2071-5773,C
"International Journal of Accounting, Auditing and Performance Evaluation",0.198 ,Q4,13,12,50,https://www.inderscience.com/jhome.php?jcode=ijaape,Sin informacion,No
International Journal of Data Warehousing and Mining,0.198 ,Q4,21,16,47,https://www.igi-global.com/journal/international-journal-data-warehousing-mining/1085,1548-3924/1548-3932,C
Iranian Journal of Plant Physiology,0.198 ,Q4,2,17,88,http://ijpp.iau-saveh.ac.ir/,2228-5512/2322-2808,C
Jornal Vascular Brasileiro,0.198 ,Q4,13,62,179,http://www.scielo.br/scielo.php?script=sci_serial&pid=1677-5449&lng=en&nrm=iso,1677-5449/1677-7301,C
Journal of Entomological Research,0.198 ,Q4,7,51,225,https://www.indianjournals.com/ijor.aspx?target=ijor:jer&type=home,0378-9519/0974-4576,C
Journal of Theoretical and Computational Chemistry,0.198 ,Q4,23,41,211,http://www.worldscinet.com/jtcc/jtcc.shtml,0219-6336/1793-6888,C
Kinematics and Physics of Celestial Bodies,0.198 ,Q4,9,26,96,https://www.scimagojr.com/journalsearch.php?q=19700173017&tip=sid&clean=0,0884-5913/1934-8401,C
Nova Biotechnologica et Chimica,0.198 ,Q4,8,20,60,https://www.scimagojr.com/journalsearch.php?q=21100373285&tip=sid&clean=0,1338-6905/1339-004X,C
Rhodora,0.198 ,Q4,19,13,74,https://www.scimagojr.com/journalsearch.php?q=17166&tip=sid&clean=0,0035-4902/1938-3401,C
Yugoslav Journal of Operations Research,0.198 ,Q4,19,32,94,https://www.scimagojr.com/journalsearch.php?q=23492&tip=sid&clean=0,0354-0243,C
Balkan Journal of Medical Genetics,0.197 ,Q4,11,28,82,http://versita.com/science/medicine/bjmg/,1311-0160,C
Botanikai Kozlemenyek,0.197 ,Q4,2,12,34,http://www.botkozlem.elte.hu/en/index,0006-8144/2415-9662,C
Canadian Field-Naturalist,0.197 ,Q4,26,24,130,https://www.scimagojr.com/journalsearch.php?q=20071&tip=sid&clean=0,Sin informacion,No
Communications in Mathematics,0.197 ,Q4,3,6,37,http://cm.osu.cz/,1804-1388/2336-1298,C
Communications on Applied Nonlinear Analysis,0.197 ,Q4,13,24,78,https://www.scimagojr.com/journalsearch.php?q=11100153313&tip=sid&clean=0,1074-133X,C
European Journal of Inflammation,0.197 ,Q4,20,86,69,https://www.scimagojr.com/journalsearch.php?q=56321&tip=sid&clean=0,1721-727X/2058-7392,C
Journal of Ovonic Research,0.197 ,Q4,10,45,128,https://www.scimagojr.com/journalsearch.php?q=21100206004&tip=sid&clean=0,1584-9953/1842-2403,C
Proyecciones,0.197 ,Q4,11,55,129,https://www.scimagojr.com/journalsearch.php?q=5000153301&tip=sid&clean=0,0716-0917/0717-6279,C
Psychiatric Annals,0.197 ,Q4,37,97,303,http://www.psychiatricannalsonline.com/,0048-5713/1938-2456,C
Revista Brasileira de Medicina do Trabalho,0.197 ,Q4,5,52,162,https://www.scimagojr.com/journalsearch.php?q=21100199541&tip=sid&clean=0,1679-4435,C
Series on Biomechanics,0.197 ,Q4,4,25,81,http://jsb.imbm.bas.bg/page/en-topmenu/home.php,1313-2458,C
Anadolu Psikiyatri Dergisi,0.196 ,Q4,15,128,326,http://www.psikiyatridizini.org/journal_details.php?journalid=4,1302-6631,C
Asian Journal of Crop Science (discontinued),0.196 ,Q4,14,0,58,https://www.scimagojr.com/journalsearch.php?q=15600154708&tip=sid&clean=0,Sin informacion,No
"International Journal of Services, Economics and Management",0.196 ,Q4,9,19,38,https://www.inderscience.com/jhome.php?jcode=ijsem,Sin informacion,No
Journal of Allergy,0.196 ,Q4,2,0,7,https://www.hindawi.com/journals/ja/,Sin informacion,No
Journal of Condensed Matter Nuclear Science,0.196 ,Q4,4,50,106,http://www.iscmns.org/CMNS/CMNS.htm,2227-3123,C
Journal of Forensic Identification,0.196 ,Q4,27,2,98,http://www.theiai.org/publications/jfi.php,0895-173X,C
Journal of Imagery Research in Sport and Physical Activity,0.196 ,Q4,9,5,10,https://www.degruyter.com/view/j/jirspa,1932-0191/2194-637X,C
Journal of Military Medicine,0.196 ,Q4,10,82,182,http://militarymedj.ir/index.php?slc_lang=en,1735-1537,C
Ornamental Horticulture,0.196 ,Q4,4,44,151,https://ornamentalhorticulture.emnuvens.com.br/rbho,2447-536X,C
Rendiconti del Seminario Matematico,0.196 ,Q4,17,0,56,http://seminariomatematico.dm.unito.it/rendiconti/,0373-1243,C
Revista do Instituto Geologico,0.196 ,Q4,3,11,34,https://revistaig.emnuvens.com.br/rig,0100-929X/2176-1892,C
Surface Review and Letters,0.196 ,Q4,42,235,390,http://www.worldscinet.com/srl/srl.shtml,0218-625X/1793-6667,C
Computers in Entertainment,0.195 ,Q4,30,0,57,http://cie.acm.org/,1544-3574,C
Critical Care Nursing Quarterly,0.195 ,Q4,33,53,134,https://journals.lww.com/ccnq/pages/default.aspx,0887-9303/1550-5111,C
Epigenetics Insights,0.195 ,Q4,1,15,9,https://www.scimagojr.com/journalsearch.php?q=21100891048&tip=sid&clean=0,2516-8657,C
Food Protection Trends,0.195 ,Q4,13,0,112,https://www.scimagojr.com/journalsearch.php?q=21100201021&tip=sid&clean=0,1541-9576,C
Haseltonia,0.195 ,Q4,11,0,48,https://www.scimagojr.com/journalsearch.php?q=18630&tip=sid&clean=0,1070-0048/1938-2898,C
